Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,official_video,EnergyLiveness,,,,,,,,,, 
single,0.508,0.492,-11.579,0.049,0.864,0.116,0.347,0.28,79.967,true,1.4178674351585,,,,,,,,,,
single,0.367,0.513,-11.884,0.0577,0.867,0.165,0.197,0.278,159.891,true,2.60406091370558,,,,,,,,,,
single,0.619,0.658,-8.911,0.102,0.457,0.00000387,0.108,0.522,125.927,true,6.09259259259259,,,,,,,,,,
single,0.588,0.836,-7.138,0.107,0.472,0.0000253,0.176,0.217,124.984,true,4.75,,,,,,,,,,
compilation,0.382,0.487,-11.932,0.0565,0.891,0.535,0.324,0.304,159.784,true,1.50308641975309,,,,,,,,,,
single,0.578,0.893,-7.023,0.0915,0.54,0.0000343,0.103,0.264,124.723,true,8.66990291262136,,,,,,,,,,
single,0.421,0.347,-9.797,0.0309,0.883,0.00002,0.166,0.187,120.114,true,2.09036144578313,,,,,,,,,,
album,0.783,0.835,-11.876,0.0438,0.648,0.00057,0.05,0.968,151.994,true,16.7,,,,,,,,,,
album,0.789,0.889,-5.314,0.195,0.032,0.00047,0.0805,0.645,129.993,true,11.0434782608696,,,,,,,,,,
album,0.776,0.731,-6.718,0.206,0.182,0,0.323,0.597,93.998,true,2.26315789473684,,,,,,,,,,
album,0.698,0.925,-6.133,0.0441,0.0149,0.0000352,0.338,0.816,129.961,true,2.73668639053254,,,,,,,,,,
album,0.778,0.669,-6.372,0.0649,0.154,0,0.0448,0.61,100.038,true,14.9330357142857,,,,,,,,,,
album,0.76,0.73,-11.125,0.136,0.194,0,0.0367,0.942,148.077,true,19.8910081743869,,,,,,,,,,
album,0.684,0.724,-13.405,0.0486,0.2,0.00123,0.0363,0.891,98.021,true,19.9449035812672,,,,,,,,,,
album,0.849,0.872,-3.892,0.0766,0.0159,0.000463,0.0389,0.803,96.977,false,22.4164524421594,,,,,,,,,,
album,0.787,0.916,-7.832,0.0665,0.15,0.00000414,0.0814,0.857,128.074,true,11.2530712530713,,,,,,,,,,
album,0.43,0.463,-10.96,0.0442,0.303,0.0000584,0.152,0.66,93.405,true,3.04605263157895,,,,,,,,,,
album,0.443,0.727,-7.951,0.145,0.263,0.000141,0.169,0.566,160.82,false,4.30177514792899,,,,,,,,,,
album,0.474,0.418,-9.654,0.0299,0.514,0.000343,0.0535,0.504,83.308,true,7.81308411214953,,,,,,,,,,
album,0.4,0.35,-11.401,0.0345,0.227,0.0397,0.103,0.328,83.389,true,3.39805825242718,,,,,,,,,,
album,0.295,0.296,-13.94,0.0291,0.0936,0.000213,0.128,0.384,180.756,false,2.3125,,,,,,,,,,
album,0.704,0.106,-15.169,0.542,0.939,0,0.0674,0.521,86.763,false,1.57270029673591,,,,,,,,,,
album,0.708,0.497,-10.337,0.0527,0.189,0.0116,0.0723,0.919,132.997,true,6.87413554633472,,,,,,,,,,
album,0.338,0.62,-8.22,0.0455,0.737,0.267,0.624,0.5,176.922,false,0.993589743589744,,,,,,,,,,
album,0.592,0.363,-11.289,0.0431,0.526,0.000696,0.319,0.618,101.077,false,1.13793103448276,,,,,,,,,,
album,0.399,0.366,-10.814,0.035,0.458,0.00431,0.117,0.143,130.246,false,3.12820512820513,,,,,,,,,,
compilation,0.621,0.885,-6.826,0.0473,0.0418,0.492,0.133,0.554,109.728,true,6.65413533834586,,,,,,,,,,
album,0.572,0.862,-8.065,0.101,0.0127,0.388,0.674,0.111,124.708,true,1.27893175074184,,,,,,,,,,
album,0.602,0.893,-8.641,0.0483,0.0957,0.27,0.171,0.528,109.716,true,5.22222222222222,,,,,,,,,,
album,0.665,0.991,-6.725,0.256,0.0117,0.00392,0.339,0.0676,152.596,true,2.92330383480826,,,,,,,,,,
compilation,0.626,0.947,-4.608,0.057,0.136,0.78,0.209,0.959,195.972,true,4.5311004784689,,,,,,,,,,
single,0.572,0.987,-6.259,0.281,0.00476,0.00679,0.348,0.126,152.636,true,2.83620689655172,,,,,,,,,,
single,0.727,0.831,-7.383,0.0581,0.223,0,0.293,0.971,159.914,true,2.83617747440273,,,,,,,,,,
album,0.682,0.963,-4.896,0.0362,0.14,0.38,0.144,0.521,130.007,true,6.6875,,,,,,,,,,
album,0.716,0.861,-8.631,0.072,0.0379,0.00322,0.149,0.745,101.731,true,5.77852348993289,,,,,,,,,,
album,0.626,0.979,-8.339,0.0927,0.023,0.555,0.157,0.188,118.688,true,6.23566878980892,,,,,,,,,,
album,0.683,0.594,-8.289,0.0347,0.385,0.0000861,0.121,0.734,115.099,false,4.90909090909091,,,,,,,,,,
album,0.553,0.576,-13.458,0.0304,0.191,0.00664,0.0365,0.457,109.827,true,15.7808219178082,,,,,,,,,,
album,0.603,0.563,-9.932,0.0283,0.47,0.0000104,0.29,0.642,106.431,false,1.94137931034483,,,,,,,,,,
album,0.538,0.476,-9.215,0.049,0.0178,0.0000426,0.101,0.188,105.642,false,4.71287128712871,,,,,,,,,,
album,0.375,0.448,-14.06,0.0264,0.106,0.0000555,0.141,0.564,88.371,false,3.17730496453901,,,,,,,,,,
album,0.391,0.756,-11.317,0.0648,0.413,0.0418,0.879,0.839,131.648,false,0.860068259385666,,,,,,,,,,
album,0.636,0.589,-8.196,0.0387,0.389,0.000211,0.379,0.959,113.403,false,1.55408970976253,,,,,,,,,,
album,0.549,0.599,-6.786,0.0454,0.272,0.00000111,0.147,0.835,124.22,false,4.07482993197279,,,,,,,,,,
album,0.596,0.575,-14.254,0.04,0.449,0.000104,0.0839,0.745,107.573,false,6.8533969010727,,,,,,,,,,
album,0.425,0.407,-12.532,0.0291,0.253,0.00164,0.187,0.61,106.92,false,2.17647058823529,,,,,,,,,,
album,0.452,0.928,-3.133,0.079,0.000706,0.000637,0.226,0.6,129.188,false,4.10619469026549,,,,,,,,,,
album,0.323,0.912,-2.059,0.0425,0.0219,0,0.373,0.609,108.084,true,2.44504021447721,,,,,,,,,,
album,0.398,0.967,-3.232,0.0611,0.000945,0.00000571,0.18,0.611,111.676,true,5.37222222222222,,,,,,,,,,
album,0.342,0.981,-2.963,0.146,0.000382,0.00000725,0.108,0.557,90.957,false,9.08333333333333,,,,,,,,,,
album,0.388,0.973,-2.091,0.0904,0.00715,0,0.141,0.5,96.631,false,6.90070921985816,,,,,,,,,,
album,0.245,0.975,-2.352,0.112,0.0113,0,0.173,0.338,102.37,false,5.63583815028902,,,,,,,,,,
album,0.471,0.444,-7.155,0.0299,0.639,0,0.0968,0.35,145.054,true,4.58677685950413,,,,,,,,,,
album,0.338,0.936,-4.022,0.109,0.069,0,0.101,0.474,142.961,false,9.26732673267327,,,,,,,,,,
album,0.488,0.936,-4.206,0.0456,0.0212,0,0.255,0.851,171.898,true,3.67058823529412,,,,,,,,,,
album,0.607,0.98,-3.781,0.188,0.0792,0.0000121,0.31,0.353,150.03,true,3.16129032258065,,,,,,,,,,
album,0.427,0.626,-11.821,0.0385,0.0274,0.00395,0.106,0.743,126.877,true,5.90566037735849,,,,,,,,,,
album,0.678,0.493,-13.782,0.0302,0.0882,0.153,0.264,0.914,122.627,false,1.86742424242424,,,,,,,,,,
album,0.475,0.383,-14.202,0.0375,0.362,0.749,0.0728,0.524,114.709,false,5.26098901098901,,,,,,,,,,
album,0.343,0.725,-10.506,0.0334,0.000056,0.731,0.0667,0.864,79.853,false,10.8695652173913,,,,,,,,,,
album,0.659,0.163,-11.864,0.0388,0.766,0.0000141,0.0735,0.473,95.882,false,2.21768707482993,,,,,,,,,,
album,0.256,0.423,-11.994,0.035,0.000788,0.402,0.25,0.441,173.27,true,1.692,,,,,,,,,,
album,0.513,0.171,-17.904,0.0422,0.775,0.458,0.139,0.321,118.461,true,1.23021582733813,,,,,,,,,,
album,0.336,0.909,-11.019,0.039,0.204,0.0211,0.333,0.956,172.162,true,2.72972972972973,,,,,,,,,,
album,0.548,0.874,-10.147,0.0463,0.279,0.0463,0.173,0.966,172.129,true,5.05202312138728,,,,,,,,,,
album,0.427,0.553,-11.434,0.0405,0.344,0.000956,0.227,0.674,109.629,true,2.43612334801762,,,,,,,,,,
album,0.822,0.969,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,true,2.48461538461538,,,,,,,,,,
single,0.751,0.791,-6.17,0.0687,0.0324,0,0.3,0.684,105.063,true,2.63666666666667,,,,,,,,,,
single,0.829,0.965,-11.498,0.0598,0.227,0.000122,0.466,0.729,127.999,true,2.07081545064378,,,,,,,,,,
album,0.745,0.958,-9.664,0.0287,0.0813,0.324,0.533,0.96,129.962,true,1.79737335834897,,,,,,,,,,
single,0.743,0.701,-3.907,0.0886,0.434,0.0075,0.249,0.659,134.987,true,2.81526104417671,,,,,,,,,,
single,0.82,0.783,-6.146,0.0621,0.0158,0,0.0938,0.653,130.015,false,8.34754797441365,,,,,,,,,,
single,0.639,0.856,-10.316,0.033,0.0108,0.0326,0.299,0.521,127.985,false,2.8628762541806,,,,,,,,,,
album,0.696,0.552,-13.426,0.0822,0.0574,0,0.0916,0.463,98.928,true,6.02620087336245,,,,,,,,,,
single,0.839,0.619,-5.561,0.239,0.000951,0.000134,0.0649,0.337,140.036,false,9.53775038520801,,,,,,,,,,
album,0.466,0.65,-7.096,0.0272,0.303,0,0.0901,0.331,84.976,false,7.2142064372919,,,,,,,,,,
album,0.601,0.504,-9.761,0.0284,0.31,0,0.137,0.564,78.986,true,3.67883211678832,,,,,,,,,,
album,0.309,0.783,-4.154,0.0405,0.142,0.00000111,0.118,0.372,175.788,true,6.63559322033898,,,,,,,,,,
compilation,0.785,0.451,-11.731,0.0258,0.698,0.000521,0.176,0.414,99.995,true,2.5625,,,,,,,,,,
album,0.653,0.943,-7.315,0.0508,0.0379,0,0.0989,0.924,122.622,true,9.53488372093023,,,,,,,,,,
album,0.581,0.852,-3.4,0.0372,0.0312,0,0.103,0.765,90.01,true,8.27184466019418,,,,,,,,,,
album,0.514,0.83,-6.077,0.044,0.0378,0.00000143,0.122,0.138,100.631,true,6.80327868852459,,,,,,,,,,
single,0.357,0.774,-4.226,0.034,0.0376,0,0.348,0.348,164.054,true,2.22413793103448,,,,,,,,,,
album,0.458,0.703,-6.22,0.0362,0.0647,0.00000313,0.102,0.17,110.017,false,6.8921568627451,,,,,,,,,,
compilation,0.626,0.716,-9.055,0.0425,0.393,0.00000189,0.049,0.575,91.204,true,14.6122448979592,,,,,,,,,,
album,0.536,0.937,-7.202,0.0801,0.0827,0.00000176,0.397,0.545,103.567,true,2.36020151133501,,,,,,,,,,
album,0.683,0.814,-5.17,0.251,0.00522,0.0131,0.33,0.81,159.96,true,2.46666666666667,,,,,,,,,,
album,0.63,0.76,-10.347,0.115,0.000916,0.000856,0.0766,0.561,152.042,false,9.92167101827676,,,,,,,,,,
album,0.569,0.745,-3.854,0.182,0.00575,0.0000493,0.279,0.714,91.533,true,2.67025089605735,,,,,,,,,,
album,0.645,0.791,-5.48,0.0927,0.0406,0,0.293,0.601,153.952,true,2.69965870307167,,,,,,,,,,
album,0.629,0.889,-3.573,0.0984,0.0243,0.00109,0.0984,0.702,125.144,true,9.03455284552846,,,,,,,,,,
album,0.589,0.797,-4.213,0.173,0.000673,0,0.0246,0.787,174.039,false,32.3983739837398,,,,,,,,,,
album,0.696,0.72,-6.804,0.0976,0.0263,0.0647,0.192,0.542,95.897,true,3.75,,,,,,,,,,
album,0.593,0.904,-4.895,0.0463,0.0459,0,0.399,0.817,165.851,true,2.265664160401,,,,,,,,,,
album,0.56,0.925,-3.821,0.0871,0.000197,0.0231,0.355,0.628,146.024,false,2.6056338028169,,,,,,,,,,
album,0.623,0.891,-4.399,0.0354,0.00327,0.0753,0.161,0.463,103.003,true,5.53416149068323,,,,,,,,,,
album,0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,true,3.44390243902439,,,,,,,,,,
album,0.671,0.461,-13.874,0.13,0.00755,0,0.103,0.784,145.187,false,4.47572815533981,,,,,,,,,,
album,0.557,0.693,-11.044,0.0445,0.531,0.00141,0.196,0.747,127.531,false,3.53571428571429,,,,,,,,,,
album,0.616,0.761,-9.199,0.126,0.196,0.0025,0.374,0.708,145.074,false,2.03475935828877,,,,,,,,,,
album,0.531,0.668,-9.494,0.115,0.218,0.00404,0.307,0.434,134.446,false,2.17589576547231,,,,,,,,,,
album,0.461,0.652,-11.994,0.0465,0.306,0.00329,0.0958,0.92,140.322,true,6.80584551148226,,,,,,,,,,
album,0.539,0.811,-11.224,0.0886,0.0616,0.000899,0.0644,0.553,133.829,false,12.5931677018634,,,,,,,,,,
album,0.364,0.727,-15.566,0.0666,0.000147,0.693,0.18,0.353,85.45,false,4.03888888888889,,,,,,,,,,
album,0.396,0.8,-12.787,0.0534,0.0044,0.231,0.241,0.825,124.408,true,3.3195020746888,,,,,,,,,,
album,0.461,0.75,-8.995,0.0633,0.396,0.0278,0.26,0.782,134.599,false,2.88461538461538,,,,,,,,,,
album,0.661,0.775,-5.656,0.0378,0.123,0,0.237,0.81,139.975,true,3.27004219409283,,,,,,,,,,
album,0.634,0.829,-5.061,0.158,0.0688,0,0.382,0.491,125,false,2.17015706806283,,,,,,,,,,
album,0.457,0.523,-7.09,0.0353,0.606,0.00000643,0.103,0.376,134.35,true,5.07766990291262,,,,,,,,,,
album,0.631,0.547,-8.495,0.0397,0.508,0.00000639,0.144,0.473,88.984,true,3.79861111111111,,,,,,,,,,
album,0.485,0.703,-5.921,0.0365,0.182,0,0.348,0.422,149.915,true,2.02011494252874,,,,,,,,,,
album,0.633,0.794,-9.189,0.0507,0.479,0.000113,0.0804,0.754,100.813,true,9.87562189054727,,,,,,,,,,
album,0.706,0.914,-3.264,0.0355,0.0308,0.00000387,0.0952,0.93,129.988,true,9.60084033613445,,,,,,,,,,
album,0.459,0.842,-3.515,0.0929,0.179,0,0.404,0.707,92.625,true,2.08415841584158,,,,,,,,,,
single,0.765,0.701,-4.089,0.058,0.0579,0,0.334,0.758,103.998,true,2.09880239520958,,,,,,,,,,
compilation,0.304,0.688,-5.053,0.0461,0.0542,0,0.0951,0.433,109.487,true,7.23449001051525,,,,,,,,,,
album,0.667,0.599,-8.894,0.0291,0.245,0,0.107,0.971,127.935,false,5.5981308411215,,,,,,,,,,
album,0.632,0.686,-6.116,0.0395,0.437,0,0.193,0.65,121.414,false,3.55440414507772,,,,,,,,,,
album,0.607,0.599,-8.908,0.0282,0.0253,0,0.188,0.735,119.842,false,3.18617021276596,,,,,,,,,,
album,0.818,0.705,-9.609,0.0329,0.413,0,0.0269,0.965,123.436,true,26.2081784386617,,,,,,,,,,
album,0.704,0.678,-9.121,0.0295,0.143,0,0.119,0.977,125.185,false,5.69747899159664,,,,,,,,,,
album,0.562,0.592,-9.694,0.0393,0.33,0.0000125,0.0882,0.869,99.05,false,6.71201814058957,,,,,,,,,,
album,0.655,0.8,-8.375,0.029,0.0892,0,0.491,0.695,111.195,false,1.62932790224033,,,,,,,,,,
album,0.515,0.532,-12.472,0.0245,0.355,0.000711,0.498,0.961,94.165,false,1.06827309236948,,,,,,,,,,
album,0.696,0.593,-10.283,0.0399,0.203,0.00219,0.0767,0.778,100.346,false,7.73142112125163,,,,,,,,,,
album,0.49,0.821,-9.034,0.0533,0.00295,0.000158,0.0534,0.921,145.477,false,15.374531835206,,,,,,,,,,
album,0.836,0.314,-16.266,0.0393,0.774,0.00121,0.0676,0.777,125.174,false,4.64497041420118,,,,,,,,,,
album,0.643,0.368,-9.826,0.146,0.906,0.0364,0.116,0.693,160.994,false,3.17241379310345,,,,,,,,,,
album,0.572,0.505,-6.629,0.0881,0.405,0,0.302,0.6,167.198,false,1.67218543046358,,,,,,,,,,
album,0.757,0.418,-8.278,0.0492,0.59,0.0000046,0.198,0.729,79.338,false,2.11111111111111,,,,,,,,,,
album,0.877,0.295,-18.302,0.0493,0.873,0,0.283,0.787,109.379,false,1.04240282685512,,,,,,,,,,
album,0.708,0.407,-7.86,0.0424,0.709,0,0.0938,0.53,146.999,false,4.33901918976546,,,,,,,,,,
album,0.715,0.401,-7.688,0.201,0.502,0,0.103,0.692,166.253,true,3.89320388349515,,,,,,,,,,
album,0.503,0.449,-6.515,0.0465,0.358,0,0.174,0.493,168.859,false,2.58045977011494,,,,,,,,,,
album,0.788,0.263,-11.808,0.0756,0.707,0.00000194,0.152,0.521,100.898,false,1.73026315789474,,,,,,,,,,
album,0.799,0.304,-17.951,0.0443,0.134,0,0.289,0.869,110.876,false,1.05190311418685,,,,,,,,,,
album,0.853,0.48,-9.052,0.0512,0.0234,0.000618,0.0323,0.815,92.157,true,14.8606811145511,,,,,,,,,,
album,0.697,0.638,-5.246,0.091,0.0216,0.00286,0.103,0.598,165.929,true,6.19417475728155,,,,,,,,,,
album,0.734,0.604,-5.916,0.0548,0.205,0.00000312,0.254,0.927,84.965,true,2.37795275590551,,,,,,,,,,
album,0.481,0.636,-6.354,0.0354,0.206,0,0.688,0.732,166.254,true,0.924418604651163,,,,,,,,,,
album,0.746,0.318,-13.831,0.059,0.192,0.0000986,0.0736,0.794,167.878,true,4.32065217391304,,,,,,,,,,
album,0.624,0.618,-5.586,0.123,0.102,0.00000588,0.0853,0.849,169.844,true,7.24501758499414,,,,,,,,,,
album,0.72,0.693,-6.226,0.088,0.18,0.00000919,0.0626,0.713,86.983,true,11.0702875399361,,,,,,,,,,
album,0.71,0.469,-8.74,0.0553,0.345,0.00000341,0.105,0.51,77.065,true,4.46666666666667,,,,,,,,,,
album,0.787,0.401,-13.478,0.262,0.046,0.0000338,0.0601,0.708,165.862,true,6.67221297836939,,,,,,,,,,
album,0.553,0.591,-6.953,0.126,0.106,0.0000208,0.102,0.763,183.657,true,5.79411764705882,,,,,,,,,,
single,0.591,0.785,-7.768,0.161,0.161,0,0.126,0.785,106.002,false,6.23015873015873,,,,,,,,,,
album,0.595,0.574,-7.411,0.11,0.789,0.0000953,0.209,0.825,94.904,false,2.74641148325359,,,,,,,,,,
album,0.753,0.59,-9.622,0.0357,0.449,0.0104,0.153,0.863,88.786,false,3.8562091503268,,,,,,,,,,
album,0.658,0.541,-7.73,0.0585,0.797,0.00000184,0.456,0.7,103.176,false,1.18640350877193,,,,,,,,,,
album,0.769,0.537,-8.465,0.0924,0.502,0,0.105,0.725,88.068,true,5.11428571428572,,,,,,,,,,
compilation,0.566,0.699,-4.514,0.161,0.516,0.00000127,0.239,0.759,93.034,false,2.92468619246862,,,,,,,,,,
album,0.492,0.477,-8.824,0.0545,0.656,0.000512,0.208,0.712,122.038,true,2.29326923076923,,,,,,,,,,
album,0.796,0.65,-6.642,0.0403,0.576,0.00000505,0.0948,0.901,143.848,false,6.85654008438819,,,,,,,,,,
album,0.732,0.613,-7.24,0.0398,0.841,0.00257,0.0559,0.874,149.089,false,10.9660107334526,,,,,,,,,,
album,0.699,0.53,-11.52,0.0373,0.485,0.00000987,0.0554,0.922,135.706,false,9.56678700361011,,,,,,,,,,
album,0.801,0.948,-4.623,0.0386,0.0117,0.457,0.025,0.968,138.489,true,37.92,,,,,,,,,,
album,0.785,0.931,-4.813,0.0465,0.0148,0.637,0.0459,0.969,135.986,true,20.2832244008715,,,,,,,,,,
album,0.786,0.876,-4.899,0.0362,0.0114,0.000784,0.0796,0.966,103.983,true,11.0050251256281,,,,,,,,,,
album,0.789,0.959,-5.806,0.0629,0.000366,0.768,0.0366,0.921,136.006,true,26.2021857923497,,,,,,,,,,
album,0.751,0.901,-5.802,0.0328,0.0504,0.00308,0.0395,0.973,124.017,true,22.8101265822785,,,,,,,,,,
album,0.828,0.916,-5.38,0.0717,0.00488,0.851,0.457,0.645,135.008,true,2.00437636761488,,,,,,,,,,
album,0.591,0.824,-5.932,0.0528,0.00122,0.746,0.196,0.965,137.015,true,4.20408163265306,,,,,,,,,,
single,0.651,0.983,-3.201,0.0904,0.00519,0.566,0.307,0.211,140.94,true,3.20195439739414,,,,,,,,,,
album,0.704,0.946,-4.74,0.0356,0.000217,0.246,0.0478,0.869,138.013,true,19.7907949790795,,,,,,,,,,
single,0.805,0.981,-3.672,0.0406,0.063,0.0142,0.349,0.981,129.997,true,2.810888252149,,,,,,,,,,
album,0.197,0.956,-2.908,0.0663,0.0000761,0.00992,0.261,0.209,177.018,true,3.66283524904215,,,,,,,,,,
album,0.369,0.995,-2.584,0.12,0.000076,0.00589,0.241,0.27,185.985,true,4.12863070539419,,,,,,,,,,
album,0.469,0.976,-3.569,0.111,0.000287,0.217,0.0636,0.222,124.001,true,15.3459119496855,,,,,,,,,,
album,0.447,0.993,-3.022,0.111,0.0000156,0.027,0.474,0.108,140.018,false,2.09493670886076,,,,,,,,,,
album,0.486,0.959,-3.857,0.0485,0.000203,0.0259,0.173,0.527,84.997,true,5.54335260115607,,,,,,,,,,
album,0.499,0.963,-2.729,0.0578,0.0000653,0.000507,0.608,0.16,123.981,true,1.58388157894737,,,,,,,,,,
album,0.412,0.962,-6.813,0.0535,0.000031,0.00458,0.241,0.633,75.028,true,3.99170124481328,,,,,,,,,,
album,0.384,0.979,-2.451,0.107,0.0000256,0.0000651,0.788,0.303,179.948,true,1.24238578680203,,,,,,,,,,
album,0.481,0.979,-6.707,0.0603,0.0000331,0.0000266,0.386,0.108,104.015,true,2.53626943005181,,,,,,,,,,
album,0.441,0.943,-4.996,0.138,0.000506,0.0397,0.122,0.142,177.971,true,7.72950819672131,,,,,,,,,,
compilation,0.526,0.515,-11.169,0.0389,0.169,0.000816,0.181,0.518,136.543,false,2.84530386740332,,,,,,,,,,
single,0.469,0.186,-20.701,0.0349,0.642,0.000126,0.204,0.178,149.136,false,0.911764705882353,,,,,,,,,,
album,0.669,0.702,-13.647,0.0439,0.335,0.000545,0.0962,0.823,124.339,false,7.2972972972973,,,,,,,,,,
album,0.713,0.21,-23.74,0.0434,0.167,0,0.194,0.551,132.722,false,1.08247422680412,,,,,,,,,,
album,0.505,0.0357,-27.683,0.0305,0.823,0.00000112,0.134,0.184,172.064,false,0.266417910447761,,,,,,,,,,
album,0.673,0.354,-14.689,0.0317,0.256,0.0000884,0.11,0.296,123.139,false,3.21818181818182,,,,,,,,,,
album,0.768,0.637,-14.218,0.0385,0.198,0.00342,0.292,0.86,128.458,true,2.18150684931507,,,,,,,,,,
album,0.738,0.691,-11.681,0.0291,0.476,0.00315,0.0596,0.923,120.227,false,11.5939597315436,,,,,,,,,,
album,0.711,0.406,-17.581,0.0322,0.73,0.0538,0.0514,0.658,120.31,false,7.8988326848249,,,,,,,,,,
album,0.646,0.436,-13.199,0.0401,0.26,0.0000453,0.0998,0.609,121.98,true,4.3687374749499,,,,,,,,,,
album,0.213,0.0743,-18.071,0.0408,0.344,0.0000345,0.212,0.145,53.863,true,0.350471698113208,,,,,,,,,,
album,0.082,0.0158,-33.355,0.0466,0.976,0.988,0.0855,0.0377,170.441,true,0.184795321637427,,,,,,,,,,
album,0.439,0.278,-20.265,0.0303,0.873,0.929,0.116,0.191,150.176,false,2.39655172413793,,,,,,,,,,
album,0.3,0.289,-17.109,0.0557,0.688,0.683,0.0772,0.0492,129.673,false,3.74352331606218,,,,,,,,,,
album,0.123,0.0723,-27.06,0.0394,0.847,0.933,0.0837,0.0364,150.019,true,0.863799283154122,,,,,,,,,,
album,0.187,0.0315,-25.473,0.0382,0.855,0.819,0.0861,0.0533,141.74,true,0.365853658536585,,,,,,,,,,
album,0.507,0.488,-15.063,0.0449,0.192,0.76,0.111,0.0369,103.023,true,4.3963963963964,,,,,,,,,,
album,0.277,0.182,-19.69,0.034,0.492,0.782,0.125,0.0357,96.008,false,1.456,,,,,,,,,,
album,0.443,0.165,-20.735,0.0307,0.658,0.927,0.358,0.106,78.882,false,0.460893854748603,,,,,,,,,,
album,0.172,0.0406,-24.294,0.0381,0.983,0.985,0.0703,0.0371,104.994,true,0.577524893314367,,,,,,,,,,
album,0.563,0.792,-4.885,0.035,0.0532,0.00000286,0.107,0.176,105.463,false,7.40186915887851,,,,,,,,,,
album,0.81,0.737,-5.659,0.0341,0.0867,0,0.0982,0.736,132.99,false,7.5050916496945,,,,,,,,,,
album,0.602,0.861,-9.999,0.0461,0.0162,0.000119,0.511,0.724,94.361,false,1.68493150684932,,,,,,,,,,
album,0.317,0.787,-6.719,0.088,0.11,0,0.322,0.426,168.146,false,2.44409937888199,,,,,,,,,,
album,0.518,0.886,-6.016,0.0431,0.000578,0,0.0689,0.535,108.074,false,12.8592162554427,,,,,,,,,,
album,0.591,0.969,-4.551,0.049,0.0455,0.00139,0.399,0.961,152.09,false,2.42857142857143,,,,,,,,,,
album,0.731,0.671,-11.837,0.0419,0.416,0.00000103,0.148,0.824,140.362,false,4.53378378378378,,,,,,,,,,
album,0.678,0.826,-4.775,0.036,0.0182,0,0.327,0.756,95.934,false,2.52599388379205,,,,,,,,,,
compilation,0.455,0.948,-3.366,0.0577,0.0046,0.00000319,0.361,0.429,100.666,false,2.62603878116343,,,,,,,,,,
album,0.478,0.763,-6.212,0.0337,0.00457,0.0000177,0.105,0.216,160.043,false,7.26666666666667,,,,,,,,,,
album,0.533,0.637,-5.571,0.0323,0.16,0.0000112,0.369,0.292,140.167,true,1.72628726287263,,,,,,,,,,
album,0.576,0.974,-2.785,0.0828,0.0202,0,0.348,0.531,129.088,true,2.79885057471264,,,,,,,,,,
album,0.574,0.93,-2.949,0.0413,0.0657,0.00000778,0.108,0.69,92.303,true,8.61111111111111,,,,,,,,,,
album,0.491,0.957,-3.67,0.096,0.00853,0.000879,0.371,0.635,158.067,true,2.57951482479784,,,,,,,,,,
album,0.509,0.935,-3.633,0.0493,0.00864,0.00000117,0.255,0.501,148.062,false,3.66666666666667,,,,,,,,,,
album,0.52,0.711,-5.009,0.0386,0.266,0.0000109,0.148,0.226,133.947,true,4.80405405405405,,,,,,,,,,
album,0.287,0.84,-3.947,0.0404,0.0551,0.0225,0.21,0.648,202.903,true,4,,,,,,,,,,
album,0.551,0.969,-2.41,0.0373,0.0727,0.0000755,0.0991,0.431,136.507,true,9.77800201816347,,,,,,,,,,
album,0.534,0.931,-3.606,0.0613,0.0185,0,0.193,0.832,150.359,true,4.82383419689119,,,,,,,,,,
album,0.404,0.779,-3.199,0.0298,0.0181,0.00139,0.0929,0.373,78.838,true,8.38536060279871,,,,,,,,,,
album,0.343,0.0342,-25.591,0.0406,0.991,0.92,0.1,0.0378,60.228,false,0.342,,,,,,,,,,
album,0.279,0.0292,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,true,0.280769230769231,,,,,,,,,,
album,0.368,0.00363,-36.759,0.035,0.993,0.922,0.137,0.085,69.363,true,0.0264963503649635,,,,,,,,,,
album,0.209,0.00299,-33.974,0.0491,0.992,0.955,0.104,0.039,66.685,false,0.02875,,,,,,,,,,
album,0.407,0.00616,-35.91,0.0384,0.994,0.949,0.0721,0.162,95.761,true,0.0854368932038835,,,,,,,,,,
album,0.341,0.0142,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,false,0.125663716814159,,,,,,,,,,
album,0.269,0.00229,-39.158,0.0372,0.986,0.868,0.174,0.0882,69.659,true,0.0131609195402299,,,,,,,,,,
album,0.203,0.00399,-35.638,0.0405,0.985,0.922,0.111,0.0779,74.253,false,0.0359459459459459,,,,,,,,,,
album,0.28,0.287,-22.167,0.0367,0.931,0.888,0.0762,0.509,87.953,true,3.76640419947507,,,,,,,,,,
single,0.337,0.143,-15.142,0.0425,0.993,0.903,0.1,0.038,70.326,true,1.43,,,,,,,,,,
album,0.588,0.945,-2.72,0.351,0.0721,0,0.25,0.557,139.75,true,3.78,,,,,,,,,,
album,0.693,0.903,-4.355,0.313,0.00809,0,0.111,0.656,146.015,true,8.13513513513514,,,,,,,,,,
album,0.909,0.797,-4.827,0.208,0.155,0,0.166,0.834,128.064,true,4.80120481927711,,,,,,,,,,
